Date, Close, Return
"2002-08-19",7.87,0.0102172025466549
"2002-08-20",7.84,-0.00381922806699553
"2002-08-21",7.94,0.0126744408967281
"2002-08-22",7.87,-0.00885521282973256
"2002-08-23",7.75,-0.0153652190640563
"2002-08-26",7.65,-0.012987195526811
"2002-08-27",7.32,-0.0440953198652243
"2002-08-28",7.24,-0.0109891215755951
"2002-08-29",7.24,0
"2002-08-30",7.27,0.00413508514780281
"2002-09-03",6.92,-0.0493405219158496
"2002-09-04",7.13,0.0298954647966263
"2002-09-05",6.99,-0.0198306781804856
"2002-09-06",7.09,0.0142047842983171
"2002-09-09",7.08,-0.00141143283840761
"2002-09-10",7.06,-0.0028288562004779
"2002-09-11",7.04,-0.00283688133519955
"2002-09-12",6.97,-0.00999294539751849
"2002-09-13",6.98,0.00143369200184873
"2002-09-16",7.14,0.0226638595772117
"2002-09-17",7.29,0.0207907696690739
"2002-09-18",7.4,0.0149764541895574
"2002-09-19",7.18,-0.0301806171499914
"2002-09-20",7.33,0.0206761328384273
"2002-09-23",7.32,-0.00136518792534002
"2002-09-24",7.21,-0.0151413766763624
"2002-09-25",7.36,0.0205909814439271
"2002-09-26",7.24,-0.0164387263431598
"2002-09-27",7.25,0.00138026246895828
"2002-09-30",7.14,-0.0152886925150904
"2002-10-01",7.15,0.00139958035442334
"2002-10-02",6.98,-0.0240634399316351
"2002-10-03",7.05,0.00997870004989609
"2002-10-04",6.91,-0.0200579790445987
"2002-10-07",6.78,-0.0189925358272744
"2002-10-08",6.74,-0.00591717702808858
"2002-10-09",6.7,-0.00595239852729512
"2002-10-10",6.95,0.0366341331797804
"2002-10-11",7.15,0.0283706971292155
"2002-10-14",7.28,0.0180185055026783
"2002-10-15",7.47,0.0257641369361314
"2002-10-16",7.17,-0.040989344533197
"2002-10-17",6.95,-0.0311639950348281
"2002-10-18",7.07,0.0171188203317805
"2002-10-21",7.17,0.0140451747030477
"2002-10-22",7.24,0.00971555178609607
"2002-10-23",7.33,0.0123543095009351
"2002-10-24",7.24,-0.0123543095009351
"2002-10-25",7.6,0.0485270408946601
"2002-10-28",7.69,0.0117725362252674
"2002-10-29",7.61,-0.0104576116439579
"2002-10-30",7.87,0.0335948905557171
"2002-10-31",7.92,0.00633314339702284
"2002-11-01",8.06,0.0175223506922024
"2002-11-04",8.32,0.0317486983145803
"2002-11-05",8.33,0.00120120134563395
"2002-11-06",8.48,0.0178469936250605
"2002-11-07",7.88,-0.0733825459340238
"2002-11-08",7.8,-0.0102041701742417
"2002-11-11",7.47,-0.0432287345508202
"2002-11-12",7.71,0.0316231884305123
"2002-11-13",7.68,-0.00389864041565735
"2002-11-14",8.03,0.0445649807990893
"2002-11-15",7.86,-0.021397921517555
"2002-11-18",7.71,-0.0192684188658769
"2002-11-19",7.52,-0.0249520496134901
"2002-11-20",7.65,0.0171395098766962
"2002-11-21",8.06,0.0522079086800926
"2002-11-22",7.89,-0.0213174216607541
"2002-11-25",7.87,-0.00253807242847115
"2002-11-26",7.59,-0.0362264710217732
"2002-11-27",7.75,0.0208612519577169
"2002-11-29",7.64,-0.0142952401868266
"2002-12-02",7.48,-0.0211648111920431
"2002-12-03",7.47,-0.0013377928416598
"2002-12-04",7.38,-0.0121213605323449
"2002-12-05",7.21,-0.0233046873155234
"2002-12-06",7.37,0.0219487549043875
"2002-12-09",7.27,-0.0136614146558174
"2002-12-10",7.53,0.0351387502663743
"2002-12-11",7.63,0.0131928034845634
"2002-12-12",7.48,-0.0198550533099797
"2002-12-13",7.29,-0.0257292459658189
"2002-12-16",7.32,0.00410678195265324
"2002-12-17",7.43,0.0149155307564477
"2002-12-18",7.18,-0.034226475669535
"2002-12-19",7,-0.0253892340048196
"2002-12-20",6.97,-0.0042949242828807
"2002-12-23",7.14,0.0240975515790605
"2002-12-24",7.08,-0.00843886864586452
"2002-12-26",7.1,0.0028208763416413
"2002-12-27",6.93,-0.0242349708454579
"2002-12-30",6.93,0
"2002-12-31",7.06,0.0185852383033387
"2003-01-02",7.29,0.0320584945154163
"2003-01-03",7.34,0.00683529660585735
"2003-01-06",7.34,0
"2003-01-07",7.32,-0.00272851465320412
"2003-01-08",7.17,-0.0207046733616911
"2003-01-09",7.23,0.00833338155914443
"2003-01-10",7.25,0.00276243269590992
"2003-01-13",7.21,-0.00553251756972561
"2003-01-14",7.2,-0.0013879252748481
"2003-01-15",7.11,-0.0125787822068602
"2003-01-16",7.2,0.0125787822068602
"2003-01-17",6.95,-0.0353393664453088
"2003-01-21",6.91,-0.00577202179712222
"2003-01-22",6.84,-0.0101819061451196
"2003-01-23",6.98,0.0202611851398222
"2003-01-24",6.8,-0.0261263045922202
"2003-01-27",6.96,0.0232568621642673
"2003-01-28",7.18,0.0311199087138045
"2003-01-29",7.36,0.024760549680652
"2003-01-30",7.06,-0.0416148812356343
"2003-01-31",7.08,0.0028288562004779
"2003-02-03",7.22,0.0195810451991063
"2003-02-04",7.19,-0.0041637811717794
"2003-02-05",7.12,-0.00978344630907091
"2003-02-06",7.11,-0.00140548160873499
"2003-02-07",6.97,-0.0198870190427169
"2003-02-10",7.07,0.0142452551360488
"2003-02-11",7.07,0
"2003-02-12",7.09,0.00282486063555476
"2003-02-13",7.16,0.00982464042851827
"2003-02-14",7.23,0.00972905519811906
"2003-02-18",7.52,0.0393271017910748
"2003-02-19",7.32,-0.0269558099885281
"2003-02-20",7.28,-0.00547946576462555
"2003-02-21",7.39,0.014996872751516
"2003-02-24",7.26,-0.0177479061234058
"2003-02-25",7.4,0.0191001713734196
"2003-02-26",7.14,-0.0357672238586313
"2003-02-27",7.32,0.0248975516217271
"2003-02-28",7.4,0.0108696722369042
"2003-03-03",7.22,-0.0246250473053895
"2003-03-04",7.17,-0.00694929829320579
"2003-03-05",7.2,0.00417537141048063
"2003-03-06",7.17,-0.00417537141048063
"2003-03-07",7.16,-0.00139567363897464
"2003-03-10",7.08,-0.0112360732669259
"2003-03-11",7.01,-0.00993620665912975
"2003-03-12",7.01,0
"2003-03-13",7.25,0.0336637678200846
"2003-03-14",7.28,0.00412939334201123
"2003-03-17",7.4,0.0163491380015297
"2003-03-18",7.39,-0.00135226525001375
"2003-03-19",7.37,-0.00271002875886528
"2003-03-20",7.35,-0.00271739297650009
"2003-03-21",7.39,0.00542742173536537
"2003-03-24",7.08,-0.0428538272544821
"2003-03-25",7.17,0.0126317469059005
"2003-03-26",7.1,-0.00981087056425922
"2003-03-27",7.14,0.00561799230422322
"2003-03-28",7.18,0.00558660670863986
"2003-03-31",6.97,-0.0296841582877003
"2003-04-01",6.98,0.00143369200184873
"2003-04-02",7.19,0.0296422549586741
"2003-04-03",7.12,-0.00978344630907091
"2003-04-04",7.1,-0.0028129413766147
"2003-04-07",7.14,0.00561799230422322
"2003-04-08",7.12,-0.00280505092760852
"2003-04-09",6.99,-0.0184271691781654
"2003-04-10",7.08,0.0127933514599095
"2003-04-11",6.5,-0.0854717308040371
"2003-04-14",6.69,0.0288116972385457
"2003-04-15",6.6,-0.0135442251077573
"2003-04-16",6.52,-0.0121952730938182
"2003-04-17",6.46,-0.00924505814405108
"2003-04-21",6.47,0.00154679071829866
"2003-04-22",6.66,0.0289433760394886
"2003-04-23",6.69,0.00449438958783932
"2003-04-24",6.62,-0.0105185041912201
"2003-04-25",6.58,-0.00606062461169099
"2003-04-28",6.83,0.0372899282454728
"2003-04-29",6.93,0.0145351396191131
"2003-04-30",7.01,0.0114778878446868
"2003-05-01",7.08,0.00993620665912975
"2003-05-02",7.12,0.005633817718256
"2003-05-05",7.93,0.107745310222872
"2003-05-06",8.62,0.0834320490288447
"2003-05-07",8.7,0.00923794098493635
"2003-05-08",8.87,0.0193517706609501
"2003-05-09",9.02,0.0167695377530444
"2003-05-12",9.15,0.0143095452128978
"2003-05-13",9.2,0.00544960476756451
"2003-05-14",9.14,-0.00654309858893587
"2003-05-15",9.23,0.00979866304870214
"2003-05-16",9.26,0.00324500014332729
"2003-05-19",8.92,-0.0374081020661703
"2003-05-20",8.77,-0.0169591402078262
"2003-05-21",8.8,0.0034149151000693
"2003-05-22",8.99,0.0213611269993681
"2003-05-23",9.03,0.00443951894536498
"2003-05-27",9.3,0.0294620327303163
"2003-05-28",9.01,-0.031679328538964
"2003-05-29",8.92,-0.0100391250283285
"2003-05-30",8.84,-0.00900906994236594
"2003-06-02",8.6,-0.02752467339009
"2003-06-03",8.53,-0.0081728417558744
"2003-06-04",8.67,0.0162794292888631
"2003-06-05",8.69,0.00230414848485028
"2003-06-06",8.45,-0.0280064979082186
"2003-06-09",8.27,-0.0215319323334824
"2003-06-10",8.47,0.0238959996283632
"2003-06-11",8.6,0.0152316945954989
"2003-06-12",8.76,0.0184337016888381
"2003-06-13",8.58,-0.0207619914484289
"2003-06-16",9,0.0477906638363486
"2003-06-17",8.96,-0.00445435034938058
"2003-06-18",9.42,0.0500648616014328
"2003-06-19",9.43,0.00106100805709453
"2003-06-20",9.46,0.00317628641842083
"2003-06-23",9.39,-0.00742708984361551
"2003-06-24",9.25,-0.0150217416958376
"2003-06-25",9.41,0.0171494020729543
"2003-06-26",9.5,0.00951884500920697
"2003-06-27",9.23,-0.0288327500917345
"2003-06-30",9.39,0.0171862447054107
"2003-07-01",9.41,0.00212766037711676
"2003-07-02",9.49,0.00846565902454799
"2003-07-03",9.43,-0.00634251597647006
"2003-07-07",9.79,0.0374653598970527
"2003-07-08",10.05,0.0262111779626659
"2003-07-09",9.8,-0.0251902488285585
"2003-07-10",9.65,-0.0154244703256317
"2003-07-11",9.78,0.0133815686958312
"2003-07-14",9.81,0.00306278953054573
"2003-07-15",9.66,-0.0154086253528449
"2003-07-16",9.79,0.0133678083179922
"2003-07-17",10.3,0.050782438693171
"2003-07-18",10.28,-0.00194363520857088
"2003-07-21",10.16,-0.011741817876683
"2003-07-22",10.25,0.00881926343408113
"2003-07-23",10.24,-0.000976085973055429
"2003-07-24",10.11,-0.012776586578982
"2003-07-25",10.61,0.0482719195935117
"2003-07-28",10.34,-0.0257770835456084
"2003-07-29",10.21,-0.0126522369037088
"2003-07-30",9.99,-0.0217830395161123
"2003-07-31",10.39,0.0392592124506739
"2003-08-01",10.21,-0.0174761729345616
"2003-08-04",10.45,0.0232343462342457
"2003-08-05",10.04,-0.0400248641472372
"2003-08-06",9.67,-0.0375488047983801
"2003-08-07",9.82,0.0153928129011716
"2003-08-08",9.68,-0.0143592210778887
"2003-08-11",9.69,0.0010325246141889
"2003-08-12",9.71,0.00206185640055878
"2003-08-13",9.94,0.0234107383652491
"2003-08-14",9.84,-0.0101113096043206
"2003-08-15",9.71,-0.0132994287609285
"2003-08-18",10.02,0.0314268133534852
"2003-08-19",10.01,-0.000998502329589535
"2003-08-20",10.35,0.0334019263842489
"2003-08-21",10.68,0.0313863138206707
"2003-08-22",10.29,-0.0372002836860905
"2003-08-25",10.28,-0.000972289818939043
"2003-08-26",10.37,0.00871676221441664
"2003-08-27",10.58,0.0200484041887177
"2003-08-28",10.93,0.0325458757582937
"2003-08-29",11.14,0.0190309323106908
"2003-09-02",11.26,0.0107143882124063
"2003-09-03",11.31,0.0044306674164849
"2003-09-04",11.25,-0.00531916147759981
"2003-09-05",11.09,-0.0143243272881537
"2003-09-08",11.2,0.00986997693877312
"2003-09-09",11.02,-0.0162019745762803
"2003-09-10",10.93,-0.00820050153632135
"2003-09-11",11.12,0.0172339866339892
"2003-09-12",11.38,0.0231121398757486
"2003-09-15",10.94,-0.0394316317043497
"2003-09-16",11.02,0.00728600673093327
"2003-09-17",10.9,-0.0109490144896704
"2003-09-18",11.27,0.0333815388165868
"2003-09-19",11.13,-0.0125001627642312
"2003-09-22",10.88,-0.0227179238596569
"2003-09-23",11.05,0.0155041865359653
"2003-09-24",10.5,-0.0510551708002844
"2003-09-25",10.07,-0.0418145504330067
"2003-09-26",10.19,0.0118461405041623
"2003-09-29",10.5,0.0299684099288444
"2003-09-30",10.21,-0.0280076249869032
"2003-10-01",10.24,0.00293398743478734
"2003-10-02",10.14,-0.00981362144832465
"2003-10-03",10.69,0.0528207268739167
"2003-10-06",10.98,0.0267667110444307
"2003-10-07",11.44,0.0410405498702673
"2003-10-08",11.36,-0.00701757265864655
"2003-10-09",11.55,0.0165870236747976
"2003-10-10",11.67,0.0103360093306617
"2003-10-13",12,0.0278852034895358
"2003-10-14",12.1,0.00829880281469508
"2003-10-15",12.23,0.0106864970963856
"2003-10-16",11.46,-0.0650292384124875
"2003-10-17",11.21,-0.0220564742025249
"2003-10-20",11.44,0.0203097488675832
"2003-10-21",11.42,-0.0017497817237877
"2003-10-22",11.21,-0.0185599671437955
"2003-10-23",11.33,0.0106478379558466
"2003-10-24",11.14,-0.0169118405407773
"2003-10-27",11.14,0
"2003-10-28",11.69,0.0481915409848392
"2003-10-29",11.67,-0.00171232918551256
"2003-10-30",11.38,-0.0251640176002796
"2003-10-31",11.28,-0.00882618262827206
"2003-11-03",11.41,0.0114589178040716
"2003-11-04",11.29,-0.010572785712414
"2003-11-05",11.35,0.00530036576584125
"2003-11-06",11.39,0.00351803353167934
"2003-11-07",11.09,-0.0266919760968154
"2003-11-10",10.79,-0.0274240220922324
"2003-11-11",10.61,-0.0168228266441517
"2003-11-12",11,0.0360983201724792
"2003-11-13",11.05,0.00453515516539138
"2003-11-14",10.57,-0.0444106280816157
"2003-11-17",10.41,-0.0152529172552689
"2003-11-18",10.06,-0.0341997179552842
"2003-11-19",10.06,0
"2003-11-20",10.04,-0.00199005040801037
"2003-11-21",9.99,-0.0049925216031208
"2003-11-24",10.42,0.0421424436647588
"2003-11-25",10.19,-0.0223201890905877
"2003-11-26",10.21,0.00196078494194118
"2003-11-28",10.3,0.00877626305901558
"2003-12-01",10.7,0.0380998462322704
"2003-12-02",10.61,-0.00844678884196881
"2003-12-03",10.36,-0.0238447157945547
"2003-12-04",10.42,0.00577479949388415
"2003-12-05",10.27,-0.0145000123847541
"2003-12-08",10.37,0.00968999830096884
"2003-12-09",10.08,-0.0283637595982134
"2003-12-10",10.04,-0.00397614837963944
"2003-12-11",10.45,0.0400248641472372
"2003-12-12",10.29,-0.015429428564862
"2003-12-15",9.94,-0.0346055291774756
"2003-12-16",9.91,-0.00302267232658604
"2003-12-17",9.8,-0.0111619626653701
"2003-12-18",9.87,0.00711746776886368
"2003-12-19",9.71,-0.0163435711421567
"2003-12-22",9.78,0.00718320174349252
"2003-12-23",9.76,-0.00204708362172479
"2003-12-24",10.06,0.0302747642465921
"2003-12-26",10.24,0.0177344549397684
"2003-12-29",10.42,0.0174254167138592
"2003-12-30",10.49,0.00669538608298481
"2003-12-31",10.53,0.00380590373767831
"2004-01-02",10.49,-0.00380590373767831
"2004-01-05",10.92,0.0401735479085534
"2004-01-06",10.88,-0.00366972888896244
"2004-01-07",11.13,0.0227179238596569
"2004-01-08",11.51,0.0335720574463378
"2004-01-09",11.33,-0.0157621476938763
"2004-01-12",11.69,0.0312797004440619
"2004-01-13",11.88,0.0161225384505217
"2004-01-14",11.92,0.0033613477027048
"2004-01-15",11.26,-0.0569610389256594
"2004-01-16",11.19,-0.0062361003877105
"2004-01-20",11.2,0.000893255977215013
"2004-01-21",11.14,-0.00537154380191085
"2004-01-22",10.93,-0.0190309323106908
"2004-01-23",11.12,0.0172339866339892
"2004-01-26",11.34,0.0195910094771699
"2004-01-27",11.37,0.00264200946283832
"2004-01-28",11.1,-0.0240331994441561
"2004-01-29",11.18,0.00718135940866471
"2004-01-30",11.12,-0.00538117890451684
"2004-02-02",11,-0.0108500160240657
"2004-02-03",10.97,-0.0027309985112316
"2004-02-04",10.74,-0.0211891852064205
"2004-02-05",11.05,0.0284553388830435
"2004-02-06",11.19,0.0125900943600716
"2004-02-09",11.17,-0.00178890924272457
"2004-02-10",11.32,0.0133394596939276
"2004-02-11",11.73,0.0355785898903473
"2004-02-12",11.69,-0.00341588718140695
"2004-02-13",11.33,-0.0312797004440619
"2004-02-17",11.41,0.00703608883406925
"2004-02-18",11.46,0.00437254741260906
"2004-02-19",11.07,-0.0346239645660478
"2004-02-20",11.04,-0.00271370587159669
"2004-02-23",10.93,-0.0100137386605019
"2004-02-24",11.02,0.00820050153632135
"2004-02-25",11.24,0.0197670407407764
"2004-02-26",11.35,0.00973889946186679
"2004-02-27",11.79,0.0380339706218678
"2004-03-01",11.84,0.00423191490658015
"2004-03-02",11.73,-0.00933396679047549
"2004-03-03",11.79,0.00510205188389534
"2004-03-04",12.4,0.0504447580617118
"2004-03-05",13.18,0.06100405646337
"2004-03-08",12.81,-0.0284744131657182
"2004-03-09",13.35,0.0412902689376153
"2004-03-10",13.64,0.0214902675690576
"2004-03-11",13.38,-0.0192455977152335
"2004-03-12",13.58,0.0148370674304674
"2004-03-15",13.03,-0.0413437309937961
"2004-03-16",12.72,-0.0240788332247779
"2004-03-17",12.9,0.0140517534556506
"2004-03-18",12.65,-0.019570096194097
"2004-03-19",12.74,0.00708943497048775
"2004-03-22",12.74,0
"2004-03-23",12.46,-0.0222231367847101
"2004-03-24",12.56,0.0079936476807454
"2004-03-25",13.24,0.0527253894688098
"2004-03-26",13.32,0.00602411460338059
"2004-03-29",13.75,0.0317721590003375
"2004-03-30",13.76,0.00072700839261719
"2004-03-31",13.32,-0.0324991673929547
"2004-04-01",13.36,0.00299850299625692
"2004-04-02",13.55,0.0141213792172104
"2004-04-05",13.95,0.0290929609416644
"2004-04-06",13.71,-0.0173540146931512
"2004-04-07",13.46,-0.0184031693576414
"2004-04-08",13.56,0.00740195829566748
"2004-04-12",13.82,0.0189925358272744
"2004-04-13",13.27,-0.0406109699954076
"2004-04-14",13.13,-0.0106061600294112
"2004-04-15",14.44,0.0951024451499749
"2004-04-16",14.38,-0.0041637811717794
"2004-04-19",13.97,-0.0289261790240301
"2004-04-20",13.66,-0.0224403191262263
"2004-04-21",13.66,0
"2004-04-22",13.69,0.00219378515771318
"2004-04-23",13.65,-0.00292611766938844
"2004-04-26",13.37,-0.0207261305171174
"2004-04-27",13.27,-0.00750754276973531
"2004-04-28",13.03,-0.0182514572073624
"2004-04-29",13.19,0.0122045755924693
"2004-04-30",12.7,-0.0378569732646774
"2004-05-03",12.85,0.011741817876683
"2004-05-04",12.88,0.00233190933497873
"2004-05-05",13.13,0.0192239676384975
"2004-05-06",13.1,-0.00228745810759934
"2004-05-07",13.14,0.00304878284935883
"2004-05-10",12.95,-0.0145652249109181
"2004-05-11",13.37,0.031917602968305
"2004-05-12",13.45,0.00596571493399667
"2004-05-13",13.4,-0.00372439909098254
"2004-05-14",13.33,-0.00523757276624837
"2004-05-17",13.13,-0.0151174458759122
"2004-05-18",13.33,0.0151174458759122
"2004-05-19",13.04,-0.0219955776921106
"2004-05-20",13.16,0.0091603693986646
"2004-05-21",13.36,0.0150832422113285
"2004-05-24",13.47,0.00819982231377292
"2004-05-25",14,0.0385923391929857
"2004-05-26",14.05,0.00356506616449659
"2004-05-27",13.88,-0.0121734407010967
"2004-05-28",13.83,-0.00360880940199149
"2004-06-01",13.83,0
"2004-06-02",14.25,0.0299167610379927
"2004-06-03",13.99,-0.0184141180372697
"2004-06-04",14.18,0.0134897324265917
"2004-06-07",14.69,0.0353344690818043
"2004-06-08",14.95,0.0175443096509098
"2004-06-09",14.88,-0.0046932704317495
"2004-06-10",15.15,0.0179825025504323
"2004-06-14",14.84,-0.020674294216144
"2004-06-15",15.12,0.0186921330121526
"2004-06-16",16.13,0.0646625213857304
"2004-06-17",16.17,0.00247678145189845
"2004-06-18",16.22,0.00308737509825097
"2004-06-21",15.93,-0.0180409247653097
"2004-06-22",16.26,0.0205039801977076
"2004-06-23",16.6,0.0206945912428331
"2004-06-24",16.35,-0.0151747980192352
"2004-06-25",16.6,0.0151747980192352
"2004-06-28",16.01,-0.0361891683538742
"2004-06-29",16.01,0
"2004-06-30",16.03,0.00124843961283805
"2004-07-01",15.92,-0.00688578620522451
"2004-07-02",15.31,-0.0390699707466449
"2004-07-06",15.25,-0.00392670661617167
"2004-07-07",14.97,-0.0185313046218836
"2004-07-08",14.85,-0.00804833318282849
"2004-07-09",14.8,-0.00337268447863925
"2004-07-12",14.36,-0.0301806171499912
"2004-07-13",14.4,0.00278164296187677
"2004-07-14",14.57,0.0117364136251585
"2004-07-15",16.23,0.107896761319386
"2004-07-16",15.87,-0.0224308469881822
"2004-07-19",15.75,-0.00759016926667533
"2004-07-20",15.87,0.00759016926667533
"2004-07-21",15.58,-0.0184424940957153
"2004-07-22",15.61,0.00192369408473825
"2004-07-23",15.13,-0.0312322067270761
"2004-07-26",15.4,0.0176879816193192
"2004-07-27",15.98,0.036970430918545
"2004-07-28",15.9,-0.00501883111194257
"2004-07-29",16.08,0.011257154524634
"2004-07-30",15.93,-0.00937213982886309
"2004-08-02",15.56,-0.0235006051717113
"2004-08-03",15.42,-0.00903815061506252
"2004-08-04",15.66,0.0154443224274736
"2004-08-05",15.47,-0.0122070259776819
"2004-08-06",14.67,-0.0530980724300845
"2004-08-09",14.93,0.0175680193962084
"2004-08-10",15.53,0.0394010256094965
"2004-08-11",15.28,-0.0162288534222212
"2004-08-12",14.96,-0.0211648111920431
"2004-08-13",15.2,0.0159154553058993
"2004-08-16",15.17,-0.00197563449178961
"2004-08-17",15.21,0.00263331291076074
"2004-08-18",15.64,0.0278786288459636
"2004-08-19",15.13,-0.0331522073169008
"2004-08-20",15.18,0.00329924416721949
"2004-08-23",15.31,0.00852743770210829
"2004-08-24",15.74,0.0276990333196649
"2004-08-25",16.28,0.0337321175851373
"2004-08-26",17.08,0.0479708277860293
"2004-08-27",16.93,-0.00882099221537969
"2004-08-30",16.81,-0.00711324872452002
"2004-08-31",16.99,0.0106509882633166
"2004-09-01",17.67,0.0392433506477645
"2004-09-02",17.57,-0.00567538413259916
"2004-09-03",17.36,-0.0120241929668019
"2004-09-07",17.62,0.0148659112758294
"2004-09-08",17.91,0.016324595564587
"2004-09-09",17.59,-0.0180286573231538
"2004-09-10",17.67,0.00453772758213855
"2004-09-13",17.54,-0.00738429938756813
"2004-09-14",17.49,-0.00285469791352666
"2004-09-15",17.34,-0.00861331767811446
"2004-09-16",17.91,0.0323432447202245
"2004-09-17",18.3,0.021541843774755
"2004-09-20",18.58,0.0151846735383168
"2004-09-21",18.73,0.00804078307030487
"2004-09-22",18.19,-0.0292545239259661
"2004-09-23",18.36,0.00930239266231325
"2004-09-24",18.37,0.000544514034690025
"2004-09-27",18.49,0.0065111461719991
"2004-09-28",18.74,0.0134302314112427
"2004-09-29",19.06,0.0169316214157798
"2004-09-30",19.09,0.00157273951160031
"2004-10-01",19.05,-0.00209753616494623
"2004-10-04",19.11,0.00314465667947195
"2004-10-05",19.4,0.0150613078171005
"2004-10-06",20.02,0.0314587078177921
"2004-10-07",19.52,-0.0252921929021279
"2004-10-08",19.25,-0.0139285202511532
"2004-10-11",19.01,-0.0125459042334555
"2004-10-12",18.87,-0.00739179711987914
"2004-10-13",19.59,0.0374458725759905
"2004-10-14",22.16,0.123269629922634
"2004-10-15",22.42,0.0116645557649311
"2004-10-18",23.53,0.048322785095257
"2004-10-19",23.37,-0.0068230541885046
"2004-10-20",23.39,0.000855432045321347
"2004-10-21",23.62,0.00978523017312849
"2004-10-22",23.36,-0.0110686528091901
"2004-10-25",23.43,0.00299209455967819
"2004-10-26",23.64,0.00892294001819316
"2004-10-27",24.78,0.0470966836630988
"2004-10-28",25.72,0.0372320231684222
"2004-10-29",25.82,0.00388048604907798
"2004-11-01",25.84,0.000774293495904743
"2004-11-02",26.36,0.0199240307199053
"2004-11-03",27.25,0.0332058114749465
"2004-11-04",26.83,-0.0155328566717206
"2004-11-05",26.96,0.00483362160657386
"2004-11-08",26.79,-0.00632560248758907
"2004-11-09",26.63,-0.00599028373067645
"2004-11-10",26.98,0.0130574509537689
"2004-11-11",27.25,0.00995767032964334
"2004-11-12",27.35,0.00366300775873718
"2004-11-15",27.22,-0.00476453164467028
"2004-11-16",27.07,-0.00552589359711009
"2004-11-17",27.05,-0.000739098333719213
"2004-11-18",27.29,0.00883332942775628
"2004-11-19",27.18,-0.00403892599724953
"2004-11-22",30.23,0.106353400068369
"2004-11-23",30.19,-0.00132406507261962
"2004-11-24",31.56,0.044379752258926
"2004-11-26",31.81,0.00789020978337929
"2004-11-29",33.72,0.0583104273726023
"2004-11-30",33.04,-0.0203721844808777
"2004-12-01",33.4,0.0108369513298774
"2004-12-02",32.13,-0.0387657268548871
"2004-12-03",30.88,-0.039681447971192
"2004-12-06",32.41,0.0483582919968804
"2004-12-07",30.99,-0.044802445353799
"2004-12-08",31.18,0.00611229182997386
"2004-12-09",31.53,0.011162609927339
"2004-12-10",32.1,0.0179165565790007
"2004-12-13",31.98,-0.00374532273016204
"2004-12-14",32.17,0.00592363384512673
"2004-12-15",32.16,-0.000310896940169503
"2004-12-16",32.82,0.0203146413511792
"2004-12-17",32.02,-0.0246773780933762
"2004-12-20",30.9,-0.035604523664869
"2004-12-21",31.38,0.0154145634011869
"2004-12-22",31.41,0.000955566245668837
"2004-12-23",31.54,0.00413026798433691
"2004-12-27",31.12,-0.0134058822247014
"2004-12-28",31.62,0.0159391324711353
"2004-12-29",31.75,0.00410289355737481
"2004-12-30",31.93,0.00565328138798993
"2004-12-31",31.73,-0.00628340113158643
"2005-01-03",31.18,-0.0174857419654737
"2005-01-04",31.5,0.0102106822019565
"2005-01-05",31.78,0.0088496152769828
"2005-01-06",31.81,0.000943544652482586
"2005-01-07",34.12,0.0701030168624257
"2005-01-10",33.98,-0.00411160637969221
"2005-01-11",31.81,-0.0659914104827335
"2005-01-12",32.25,0.013737337480729
"2005-01-13",34.39,0.0642477812023934
"2005-01-14",34.59,0.00579879850490261
"2005-01-18",34.81,0.00634007887427002
"2005-01-19",34.43,-0.0109764244729154
"2005-01-20",34.72,0.00838761244171726
"2005-01-21",34.73,0.000287976963833092
"2005-01-24",34.87,0.00402299393157701
"2005-01-25",35.5,0.0179058357938104
"2005-01-26",35.6,0.00281294137661492
"2005-01-27",35.79,0.00532288691994953
"2005-01-28",36.45,0.0182729336767329
"2005-01-31",37.89,0.0387457665758419
"2005-02-01",38.2,0.00814829058202005
"2005-02-02",39.24,0.0268611190846331
"2005-02-03",38.34,-0.0232028970796638
"2005-02-04",38.85,0.0132143391961579
"2005-02-07",38.9,0.00128617381074392
"2005-02-08",39.86,0.0243790641602484
"2005-02-09",38.8,-0.0269530681554211
"2005-02-10",38.61,-0.00490893635308254
"2005-02-11",40.01,0.0356181125929984
"2005-02-14",41.7,0.0413717059356125
"2005-02-15",43.56,0.0436381692600039
"2005-02-16",44.41,0.0193253712392507
"2005-02-17",43.27,-0.0260051150672171
"2005-02-18",42.77,-0.0116226319979762
"2005-02-22",42.02,-0.0176912268219627
"2005-02-23",43.47,0.0339253495838463
"2005-02-24",43.82,0.00801928916661954
"2005-02-25",43.85,0.000684384650871728
"2005-02-28",44.21,0.0081762890199597
"2005-03-01",43.85,-0.0081762890199597
"2005-03-02",43.48,-0.00847365656518351
"2005-03-03",41.18,-0.0543483606533655
"2005-03-04",42.19,0.0242305245366041
"2005-03-07",42.13,-0.00142315014532191
"2005-03-08",39.94,-0.0533817480032561
"2005-03-09",38.78,-0.0294736781731637
"2005-03-10",39.25,0.0120467944139118
"2005-03-11",39.68,0.0108958381882549
"2005-03-14",39.73,0.00125928740983516
"2005-03-15",40.36,0.015732625658901
"2005-03-16",40.58,0.00543613891226036
"2005-03-17",41.64,0.0257859093490995
"2005-03-18",42.34,0.0166710219599508
"2005-03-21",43.06,0.016862226229498
"2005-03-22",42.21,-0.0199373321418097
"2005-03-23",41.93,-0.00665559861173604
"2005-03-24",41.88,-0.00119317518033535
"2005-03-28",41.91,0.000716075934644067
"2005-03-29",41.14,-0.018543577712169
"2005-03-30",42.18,0.0249652908258176
